ID,country_year,country,year,survey,survey2,Random_sampling,sampling_nom,elite_type,elite_type2,elite_type3,population_similarity_elite_type,female,sex,age,age_groups,self_education,question_simil_self_education,response_category_self_education,ideology_left_right,ideology_left_right_quintiles,question_simil_ideology_left_right,response_category_ideology_left_right,voters_are_ignorant,question_simil_voters_are_ignorant,response_category_voters_are_ignorant,Gov_should_ensure,question_simil_Gov_should_ensure,response_category_Gov_should_ensure,redistrib_min_income,question_simil_redistrib_min_income,response_category_redistrib_min_income,redistrib_free_education,question_simil_redistrib_free_education,response_category_redistrib_free_education,redistrib_higher_education,question_simil_redistrib_higher_education,response_category_redistrib_higher_education,redistrib_free_health,question_simil_redistrib_free_health,response_category_redistrib_free_health,redistrib_quotas_education,question_simil_redistrib_quotas_education,response_category_redistrib_quotas_education,redistrib_agrarian_reform,question_simil_redistrib_agrarian_reform,response_category_redistrib_agrarian_reform,redistrib_unemployment_ens,question_simil_redistrib_unemployment_ens,response_category_redistrib_unemployment_ens,redistrib_job_stability,question_simil_redistrib_redistrib_job_stability,response_category_redistrib_job_stability,redistrib_quotas_hiring,question_simil_redistrib_quotas_hiring,response_category_redistrib_quotas_hiring,redistrib_tax_capital,question_simil_redistrib_tax_capital,response_category_redistrib_tax_capital,redistrib_tax_income,question_simil_redistrib_tax_income,response_category_redistrib_tax_income,redistrib_progressive_tax,question_simil_redistrib_progressive_tax,response_category_redistrib_progressive_tax,redistrib_participation_profits,question_simil_redistrib_participation_profits,response_category_redistrib_participation_profits,neolib_privatize,question_simil_neolib_privatize,response_category_neolib_privatize,neolib_reduce_benefits,question_simil_neolib_reduce_benefits,response_category_neolib_reduce_benefits,neolib_reduce_regulation,question_simil_neolib_reduce_regulation,response_category_neolib_reduce_regulation,neolib_open_economy,question_simil_open_economy,response_category_open_economy,redistrib_mixed,redistrib_mixed_similarity_to_index,redistrib_mixed_original_scale,general_trust,trust_businesses,trust_gov,trust_parties,trust_courts,feasable_to_keep_current_welfare,Accepts_inequality_increase
589,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,56,40 to 59,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.6,4,5 point scale,,,,,,,,,,,,,
590,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,40,40 to 59,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.6,4,5 point scale,,,,,,,,,,,,,
591,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,49,40 to 59,0.5,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.6,4,5 point scale,,,,,,,,,,,,,
592,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,48,40 to 59,0.5,1,6 point scale,,,,,,,,,,,,,,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.6,4,5 point scale,,,,,,,,,,,,,
593,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,50,40 to 59,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
594,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,65,60 plus,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.8,4,5 point scale,,,,,,,,,,,,,
595,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,51,40 to 59,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
596,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,45,40 to 59,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
597,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,38,18 to 39 ,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
598,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,47,40 to 59,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
599,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,45,40 to 59,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5 point scale,,,,,,,,,,,,,
600,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,43,40 to 59,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
601,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,51,40 to 59,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.2,4,5 point scale,,,,,,,,,,,,,
602,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,40,40 to 59,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.6,4,5 point scale,,,,,,,,,,,,,
603,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,42,40 to 59,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.8,4,5 point scale,,,,,,,,,,,,,
604,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,29,18 to 39 ,0.83,1,6 point scale,,,,,,,,,,,,,,0.5,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
605,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,45,40 to 59,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.8,4,5 point scale,,,,,,,,,,,,,
606,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,37,18 to 39 ,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
607,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,43,40 to 59,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
608,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,46,40 to 59,0.33,1,6 point scale,,,,,,,,,,,,,,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.8,4,5 point scale,,,,,,,,,,,,,
609,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,44,40 to 59,0.33,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
610,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,56,40 to 59,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
611,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,46,40 to 59,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
612,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,41,40 to 59,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
613,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,37,18 to 39 ,0.33,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
614,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,53,40 to 59,0.33,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
615,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,31,18 to 39 ,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.8,4,5 point scale,,,,,,,,,,,,,
616,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,61,60 plus,0.33,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
617,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,70,60 plus,0.33,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.8,4,5 point scale,,,,,,,,,,,,,
618,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,40,40 to 59,0.33,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5 point scale,,,,,,,,,,,,,
619,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,64,60 plus,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
620,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,43,40 to 59,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
621,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,58,40 to 59,0.5,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.2,4,5 point scale,,,,,,,,,,,,,
622,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,50,40 to 59,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.2,4,5 point scale,,,,,,,,,,,,,
623,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,35,18 to 39 ,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
624,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,45,40 to 59,0.5,1,6 point scale,,,,,,,,,,,,,,0.5,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.6,4,5 point scale,,,,,,,,,,,,,
625,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,40,40 to 59,0.67,1,6 point scale,,,,,,,,,,,,,,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.6,4,5 point scale,,,,,,,,,,,,,
626,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,64,60 plus,0.67,1,6 point scale,,,,,,,,,,,,,,0.5,4,4 point scale,,4,4 point scale,,,,,,,,,,,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
627,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,52,40 to 59,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.8,4,5 point scale,,,,,,,,,,,,,
628,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,44,40 to 59,0.5,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
629,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,41,40 to 59,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
630,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,50,40 to 59,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
631,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,37,18 to 39 ,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.8,4,5 point scale,,,,,,,,,,,,,
632,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,33,18 to 39 ,0.33,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
633,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,47,40 to 59,0.33,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.8,4,5 point scale,,,,,,,,,,,,,
634,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,33,18 to 39 ,0.33,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.6,4,5 point scale,,,,,,,,,,,,,
635,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,37,18 to 39 ,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
636,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,37,18 to 39 ,0.67,1,6 point scale,,,,,,,,,,,,,,0.5,4,4 point scale,0.25,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.6,4,5 point scale,,,,,,,,,,,,,
637,Bolivia1998,Bolivia,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,35,18 to 39 ,0.83,1,6 point scale,,,,,,,,,,,,,,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.6,4,5 point scale,,,,,,,,,,,,,
638,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,37,18 to 39 ,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.75,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.8,4,5 point scale,,,,,,,,,,,,,
639,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,51,40 to 59,0.5,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
640,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,30,18 to 39 ,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.75,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
641,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,32,18 to 39 ,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
642,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,39,18 to 39 ,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
643,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,47,40 to 59,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5 point scale,,,,,,,,,,,,,
644,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,65,60 plus,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.75,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
645,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,56,40 to 59,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5 point scale,,,,,,,,,,,,,
646,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,57,40 to 59,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
647,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,44,40 to 59,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
648,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,32,18 to 39 ,0.33,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5 point scale,,,,,,,,,,,,,
649,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,32,18 to 39 ,0.5,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
650,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,62,60 plus,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
651,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,35,18 to 39 ,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
652,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,34,18 to 39 ,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
653,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,38,18 to 39 ,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.75,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
654,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,34,18 to 39 ,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
655,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,36,18 to 39 ,0.33,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5 point scale,,,,,,,,,,,,,
656,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,36,18 to 39 ,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
657,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,52,40 to 59,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
658,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,36,18 to 39 ,0.83,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
659,Bolivia2003,Bolivia,2003,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,62,60 plus,0.67,1,6 point scale,,,,,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.6,4,5 point scale,,,,,,,,,,,,,
